-0.800000,1.300000,WANDER,FORWARD
-0.776643,1.300000,WANDER,FORWARD
-0.746643,1.300000,WANDER,FORWARD
-0.716643,1.300000,FOLLOW,FORWARD
-0.686643,1.300000,FOLLOW,FORWARD
-0.656643,1.300000,WANDER,FORWARD
-0.626643,1.300000,WANDER,FORWARD
-0.596643,1.300000,FOLLOW,FORWARD
-0.566643,1.300000,FOLLOW,FORWARD
-0.536643,1.300000,FOLLOW,FORWARD
-0.506643,1.300000,FOLLOW,FORWARD
-0.476643,1.300000,FOLLOW,FORWARD
-0.446643,1.300000,FOLLOW,FORWARD
-0.416643,1.300000,WANDER,FORWARD
-0.386643,1.300000,FOLLOW,FORWARD
-0.356643,1.300000,FOLLOW,FORWARD
-0.326643,1.300000,FOLLOW,FORWARD
-0.296643,1.300000,FOLLOW,FORWARD
-0.266643,1.300000,DIR_LEFT,TURN_LEFT
-0.260000,1.300000,WANDER,FORWARD
-0.237076,1.304477,DIR_LEFT,TURN_LEFT
-0.230556,1.305750,FOLLOW,FORWARD
-0.209108,1.314999,FOLLOW,FORWARD
-0.181795,1.327407,WANDER,FORWARD
-0.154509,1.339875,WANDER,FORWARD
-0.127222,1.352342,FOLLOW,FORWARD
-0.099935,1.364809,FOLLOW,FORWARD
-0.072648,1.377276,WANDER,FORWARD
-0.045361,1.389743,FOLLOW,FORWARD
-0.018075,1.402210,WANDER,FORWARD
0.009212,1.414678,FOLLOW,FORWARD
0.036499,1.427145,DIR_LEFT,TURN_LEFT
0.042541,1.429905,DIR_LEFT,TURN_LEFT
0.042541,1.429905,DIR_LEFT,TURN_LEFT
0.042541,1.429905,DIR_LEFT,TURN_LEFT
0.042541,1.429905,DIR_LEFT,TURN_LEFT
0.042541,1.429905,DIR_LEFT,TURN_LEFT
0.042541,1.429905,FOLLOW,FORWARD
0.039697,1.453089,DIR_LEFT,TURN_LEFT
0.038888,1.459682,WANDER,FORWARD
0.031180,1.481730,WANDER,FORWARD
0.020734,1.509853,WANDER,FORWARD
0.010229,1.537953,WANDER,FORWARD
-0.000277,1.566053,WANDER,FORWARD
-0.010783,1.594154,DIR_RIGHT,TURN_RIGHT
-0.013109,1.600376,DIR_RIGHT,TURN_RIGHT
-0.013109,1.600376,WANDER,FORWARD
-0.011957,1.623705,DIR_RIGHT,TURN_RIGHT
-0.011629,1.630339,WANDER,FORWARD
-0.005542,1.652889,WANDER,FORWARD
0.002834,1.681696,DIR_LEFT,TURN_LEFT
0.004702,1.688071,DIR_RIGHT,TURN_RIGHT
0.004702,1.688071,DIR_LEFT,TURN_LEFT
0.004702,1.688071,DIR_RIGHT,TURN_RIGHT
0.004702,1.688071,DIR_RIGHT,TURN_RIGHT
0.004702,1.688071,DIR_RIGHT,TURN_RIGHT
0.004702,1.688071,DIR_LEFT,TURN_LEFT
0.004702,1.688071,DIR_RIGHT,TURN_RIGHT
0.004702,1.688071,DIR_RIGHT,TURN_RIGHT
0.004702,1.688071,DIR_LEFT,TURN_LEFT
0.004702,1.688071,DIR_LEFT,TURN_LEFT
0.004702,1.688071,DIR_RIGHT,TURN_RIGHT
0.004702,1.688071,DIR_RIGHT,TURN_RIGHT
0.004702,1.688071,FOLLOW,FORWARD
0.023092,1.702470,DIR_LEFT,TURN_LEFT
0.028322,1.706566,DIR_LEFT,TURN_LEFT
0.028322,1.706566,DIR_LEFT,TURN_LEFT
0.028322,1.706566,DIR_RIGHT,TURN_RIGHT
0.028322,1.706566,IDLE,STOP
0.028322,1.706566,DIR_RIGHT,TURN_RIGHT
0.028322,1.706566,DIR_RIGHT,TURN_RIGHT
0.028322,1.706566,WANDER,FORWARD
0.046713,1.720965,WANDER,FORWARD
0.070685,1.739001,DIR_RIGHT,TURN_RIGHT
0.076002,1.742983,DIR_RIGHT,TURN_RIGHT
0.076002,1.742983,DIR_RIGHT,TURN_RIGHT
0.076002,1.742983,DIR_RIGHT,TURN_RIGHT
0.076002,1.742983,IDLE,STOP
0.076002,1.742983,FOLLOW,FORWARD
0.098825,1.738016,IDLE,STOP
0.105316,1.736604,DIR_RIGHT,TURN_RIGHT
0.105316,1.736604,FOLLOW,FORWARD
0.126764,1.727354,FOLLOW,FORWARD
0.154077,1.714946,DIR_RIGHT,TURN_RIGHT
0.160119,1.712185,DIR_RIGHT,TURN_RIGHT
0.160119,1.712185,WANDER,FORWARD
0.175783,1.694860,FOLLOW,FORWARD
0.195469,1.672223,FOLLOW,FORWARD
0.215107,1.649544,IDLE,STOP
0.219456,1.644522,FOLLOW,FORWARD
0.234745,1.626865,DIR_LEFT,TURN_LEFT
0.239094,1.621843,WANDER,FORWARD
0.257484,1.607443,WANDER,FORWARD
0.281457,1.589408,IDLE,STOP
0.286774,1.585425,FOLLOW,FORWARD
0.305468,1.571423,FOLLOW,FORWARD
0.329480,1.553438,IDLE,STOP
0.334797,1.549456,DIR_LEFT,TURN_LEFT
0.334797,1.549456,FOLLOW,FORWARD
0.355829,1.539297,DIR_RIGHT,TURN_RIGHT
0.361810,1.536407,IDLE,STOP
0.361810,1.536407,WANDER,FORWARD
0.380505,1.522405,WANDER,FORWARD
0.404517,1.504420,DIR_LEFT,TURN_LEFT
0.409833,1.500438,FOLLOW,FORWARD
