1.347437,0.717148
1.349558,0.707375
1.351678,0.697603
1.353798,0.687830
1.355919,0.678057
1.358039,0.668285
1.360159,0.658512
1.362280,0.648740
1.364400,0.638967
1.366520,0.629194
1.368641,0.619422
1.370761,0.609649
1.372881,0.599876
1.375002,0.590104
1.377122,0.580331
1.379242,0.570559
1.381363,0.560786
1.383483,0.551013
1.385603,0.541241
1.387723,0.531468
1.389844,0.521695
1.391964,0.511923
1.394084,0.502150
1.396205,0.492378
1.398325,0.482605
1.400445,0.472832
1.402566,0.463060
1.404686,0.453287
1.406806,0.443514
1.408927,0.433742
1.411047,0.423969
1.413167,0.414197
1.415288,0.404424
1.417408,0.394651
1.419528,0.384879
1.421649,0.375106
1.424723,0.360936
1.427050,0.346120
1.428324,0.331178
1.428500,0.320683
1.428501,0.310683
1.428494,0.300683
1.428488,0.290683
1.428482,0.280683
1.428475,0.270683
1.428469,0.260683
1.428463,0.250683
1.428456,0.240683
1.428450,0.230683
1.428444,0.220683
1.428437,0.210683
1.428431,0.200683
1.428425,0.190683
1.428418,0.180683
1.428412,0.170683
1.428406,0.160683
1.428399,0.150683
1.428393,0.140683
1.428387,0.130683
1.428380,0.120683
1.428374,0.110683
1.428368,0.100683
1.428361,0.090683
1.428355,0.080683
1.428349,0.070683
1.428343,0.060683
1.428336,0.050683
1.428330,0.040683
1.428324,0.030683
1.428317,0.020683
1.428308,0.006183
1.429166,-0.008790
1.430473,-0.019205
1.431884,-0.029105
1.433301,-0.039004
1.434719,-0.048903
1.436136,-0.058802
1.437554,-0.068701
1.438971,-0.078600
1.440388,-0.088499
1.441806,-0.098398
1.443223,-0.108297
1.445279,-0.122651
1.448259,-0.137349
1.452271,-0.151799
1.455763,-0.161698
1.459247,-0.171071
1.462737,-0.180443
1.466227,-0.189814
1.469717,-0.199185
1.473207,-0.208556
1.476697,-0.217927
1.480187,-0.227299
1.485248,-0.240887
1.491286,-0.254615
1.496152,-0.263915
1.500934,-0.272698
1.505723,-0.281477
1.510512,-0.290255
1.515300,-0.299034
1.520089,-0.307813
1.524878,-0.316592
1.531821,-0.329321
1.539752,-0.342050
1.548563,-0.354186
1.555295,-0.362239
1.561836,-0.369803
1.568382,-0.377363
1.574928,-0.384923
1.581474,-0.392483
1.588020,-0.400042
1.594566,-0.407602
1.601112,-0.415162
1.607658,-0.422722
1.617149,-0.433683
1.627606,-0.444434
1.638795,-0.454419
1.647086,-0.460856
1.655086,-0.466857
1.663090,-0.472852
1.671094,-0.478846
1.679097,-0.484841
1.687101,-0.490836
1.695105,-0.496831
1.703109,-0.502826
1.714715,-0.511518
1.727218,-0.519800
1.740275,-0.527177
1.749745,-0.531704
1.758838,-0.535866
1.767933,-0.540022
1.777029,-0.544177
1.786124,-0.548333
1.795220,-0.552489
1.808409,-0.558515
1.822387,-0.563948
1.836714,-0.568379
1.846930,-0.570789
1.856700,-0.572923
1.866471,-0.575049
1.876243,-0.577176
1.886014,-0.579302
1.895785,-0.581429
1.905556,-0.583555
1.919725,-0.586638
1.934539,-0.588975
1.944994,-0.589905
1.954968,-0.590626
1.964943,-0.591340
1.974917,-0.592054
1.984892,-0.592767
1.994866,-0.593481
2.004841,-0.594195
2.014815,-0.594908
2.024790,-0.595622
2.034764,-0.596336
2.044739,-0.597049
2.054713,-0.597763
2.064688,-0.598477
2.074662,-0.599190
2.084637,-0.599904
2.094611,-0.600618
2.104586,-0.601331
2.114560,-0.602045
2.124535,-0.602759
2.138998,-0.603794
2.153994,-0.603997
2.164475,-0.603430
2.174450,-0.602723
2.184424,-0.602009
2.194399,-0.601296
2.204373,-0.600582
2.214348,-0.599868
2.224322,-0.599155
2.234297,-0.598441
2.244271,-0.597727
2.254246,-0.597014
2.264220,-0.596300
2.274195,-0.595586
2.284169,-0.594873
2.294144,-0.594159
2.304118,-0.593445
2.314093,-0.592732
2.324067,-0.592018
2.334042,-0.591304
2.344016,-0.590591
2.353991,-0.589877
2.363965,-0.589163
2.373940,-0.588449
2.383914,-0.587736
2.393889,-0.587022
2.403863,-0.586308
2.413838,-0.585595
2.423812,-0.584881
2.433787,-0.584167
2.443761,-0.583454
2.453736,-0.582740
2.463710,-0.582026
2.473685,-0.581313
2.483659,-0.580599
2.493634,-0.579885
2.503608,-0.579172
2.513583,-0.578458
2.523557,-0.577744
2.533532,-0.577031
2.543506,-0.576317
2.553481,-0.575603
2.563456,-0.574890
2.577919,-0.573855
2.592914,-0.573651
2.603396,-0.574219
2.613371,-0.574925
2.623345,-0.575639
2.633320,-0.576353
2.643294,-0.577066
2.653269,-0.577780
2.663243,-0.578494
2.673218,-0.579207
2.683192,-0.579921
2.693167,-0.580635
2.703141,-0.581348
2.713116,-0.582062
2.723090,-0.582776
2.733065,-0.583489
2.743039,-0.584203
2.753014,-0.584917
2.762988,-0.585630
2.772963,-0.586344
2.782937,-0.587058
2.792912,-0.587771
2.802886,-0.588485
2.812861,-0.589199
2.822835,-0.589913
2.832810,-0.590626
2.842784,-0.591340
2.852759,-0.592054
2.862733,-0.592767
2.872708,-0.593481
2.882682,-0.594195
2.892657,-0.594908
2.902631,-0.595622
2.912606,-0.596336
2.922580,-0.597049
2.932555,-0.597763
2.942529,-0.598477
2.956992,-0.599512
2.971864,-0.601445
2.986562,-0.604424
2.996683,-0.607208
3.006279,-0.610019
3.015874,-0.612838
3.025469,-0.615656
3.035063,-0.618475
3.044658,-0.621293
3.054253,-0.624112
3.063847,-0.626930
3.073442,-0.629748
3.083036,-0.632567
3.092631,-0.635385
3.102226,-0.638204
3.111820,-0.641022
3.121415,-0.643841
3.131009,-0.646659
3.140604,-0.649477
3.150199,-0.652296
3.159793,-0.655114
3.169388,-0.657933
3.178982,-0.660751
3.188577,-0.663570
3.198172,-0.666388
3.207766,-0.669206
3.217361,-0.672025
3.226955,-0.674843
3.236550,-0.677662
3.246145,-0.680480
3.255739,-0.683299
3.265334,-0.686117
3.274928,-0.688935
3.284523,-0.691754
3.294118,-0.694572
3.308030,-0.698659
3.322151,-0.703711
3.331772,-0.707907
3.340871,-0.712056
3.349966,-0.716212
3.359062,-0.720367
3.368158,-0.724523
3.377253,-0.728679
3.386349,-0.732835
3.395444,-0.736990
3.404540,-0.741146
3.417729,-0.747172
3.430986,-0.754183
3.443715,-0.762112
3.452224,-0.768258
3.460232,-0.774247
3.468236,-0.780242
3.476240,-0.786237
3.484244,-0.792232
3.495849,-0.800924
3.507313,-0.810594
3.518064,-0.821049
3.528042,-0.832245
3.534474,-0.840540
3.540469,-0.848543
3.546459,-0.856551
3.555144,-0.868162
3.563418,-0.880671
3.570787,-0.893732
3.575308,-0.903205
3.579464,-0.912301
3.583614,-0.921399
3.587764,-0.930497
3.591914,-0.939595
3.597931,-0.952788
3.603356,-0.966770
3.607778,-0.981099
3.611167,-0.995708
3.612835,-1.006071
3.614260,-1.015969
3.615677,-1.025868
3.617094,-1.035767
3.619150,-1.050121
3.620413,-1.065065
3.620618,-1.080060
3.619752,-1.095031
3.618432,-1.105445
3.617009,-1.115343
3.615579,-1.125240
3.614149,-1.135137
3.612719,-1.145035
3.611289,-1.154932
3.609859,-1.164829
3.607785,-1.179180
3.604786,-1.193874
3.600756,-1.208319
3.597251,-1.218214
3.593756,-1.227583
3.590254,-1.236950
3.586752,-1.246316
3.581674,-1.259898
3.575619,-1.273619
3.568610,-1.286876
3.563081,-1.295799
3.557673,-1.304211
3.552260,-1.312618
3.544410,-1.324810
3.535575,-1.336929
3.528833,-1.344973
3.522282,-1.352530
3.515727,-1.360081
3.509171,-1.367633
3.499666,-1.378582
3.489196,-1.389320
3.481376,-1.396323
3.473817,-1.402869
3.466253,-1.409410
3.458689,-1.415952
3.451126,-1.422493
3.443562,-1.429034
3.435998,-1.435575
3.425030,-1.445060
3.413138,-1.454198
3.400631,-1.462472
3.391501,-1.467652
3.382723,-1.472441
3.373941,-1.477224
3.365159,-1.482007
3.356377,-1.486791
3.347595,-1.491574
3.334861,-1.498509
3.321298,-1.504909
3.311524,-1.508736
3.302153,-1.512227
3.292780,-1.515711
3.283406,-1.519195
3.274033,-1.522680
3.264660,-1.526164
3.255286,-1.529648
3.245913,-1.533132
3.236539,-1.536616
3.227166,-1.540100
3.217793,-1.543584
3.208419,-1.547068
3.199046,-1.550553
3.189672,-1.554037
3.180299,-1.557521
3.170925,-1.561005
3.161552,-1.564489
3.152179,-1.567973
3.142805,-1.571457
3.133432,-1.574942
3.124058,-1.578426
3.114685,-1.581910
3.105312,-1.585394
3.091720,-1.590446
3.081694,-1.593556
3.072098,-1.596369
3.062500,-1.599175
3.052902,-1.601982
3.043303,-1.604788
3.033705,-1.607594
3.024107,-1.610401
3.014509,-1.613207
3.004911,-1.616013
2.995313,-1.618819
2.985714,-1.621626
2.971797,-1.625695
2.961575,-1.628081
2.951802,-1.630202
2.942028,-1.632317
2.932254,-1.634431
2.922480,-1.636545
2.912706,-1.638659
2.902932,-1.640773
2.893158,-1.642887
2.883384,-1.645001
2.873611,-1.647116
2.863837,-1.649230
2.854063,-1.651344
2.844289,-1.653458
2.834515,-1.655572
2.824741,-1.657686
2.814967,-1.659800
2.805193,-1.661914
2.795419,-1.664029
2.785645,-1.666143
2.775871,-1.668257
2.766097,-1.670371
2.756323,-1.672485
2.746549,-1.674599
2.736775,-1.676713
2.727001,-1.678828
2.717227,-1.680942
2.703055,-1.684007
2.688238,-1.686325
2.677781,-1.687242
2.667806,-1.687950
2.657831,-1.688651
2.647856,-1.689353
2.637880,-1.690054
2.627905,-1.690755
2.617929,-1.691456
2.607954,-1.692157
2.597979,-1.692858
2.583514,-1.693874
2.568518,-1.694059
2.558038,-1.693478
2.548063,-1.692759
2.538090,-1.692033
2.528116,-1.691306
2.518143,-1.690580
2.508169,-1.689854
2.498195,-1.689128
2.488222,-1.688401
2.478248,-1.687675
2.468275,-1.686949
2.458301,-1.686222
2.448328,-1.685496
2.438354,-1.684770
2.428380,-1.684044
2.418407,-1.683317
2.408433,-1.682591
2.398460,-1.681865
2.388486,-1.681138
2.378512,-1.680412
2.368539,-1.679686
2.358565,-1.678960
2.348592,-1.678233
2.338618,-1.677507
2.328644,-1.676781
2.318671,-1.676054
2.308697,-1.675328
2.298724,-1.674602
2.288750,-1.673876
2.278776,-1.673149
2.268803,-1.672423
2.258829,-1.671697
2.248856,-1.670970
2.238882,-1.670244
2.228909,-1.669518
2.218935,-1.668791
2.208961,-1.668065
2.198988,-1.667339
2.189014,-1.666613
2.179041,-1.665886
2.169067,-1.665160
2.159093,-1.664434
2.149120,-1.663707
2.139146,-1.662981
2.129173,-1.662255
2.119199,-1.661529
2.109225,-1.660802
2.099252,-1.660076
2.089278,-1.659350
2.079305,-1.658623
2.069331,-1.657897
2.059358,-1.657171
2.049384,-1.656445
2.039410,-1.655718
2.029437,-1.654992
2.019463,-1.654266
2.009490,-1.653539
1.999516,-1.652813
1.989542,-1.652087
1.979569,-1.651361
1.969595,-1.650634
1.959622,-1.649908
1.949648,-1.649182
1.939674,-1.648455
1.929701,-1.647729
1.919727,-1.647003
1.909754,-1.646276
1.899780,-1.645550
1.889806,-1.644824
1.879833,-1.644098
1.869859,-1.643371
1.859886,-1.642645
1.849912,-1.641919
1.839939,-1.641192
1.829965,-1.640466
1.819991,-1.639740
1.810018,-1.639014
1.800044,-1.638287
1.790071,-1.637561
1.780097,-1.636835
1.770123,-1.636108
1.760150,-1.635382
1.750176,-1.634656
1.740203,-1.633930
1.730229,-1.633203
1.720255,-1.632477
1.710282,-1.631751
1.700308,-1.631024
1.690335,-1.630298
1.680361,-1.629572
1.670387,-1.628846
1.660414,-1.628119
1.650440,-1.627393
1.640467,-1.626667
1.630493,-1.625940
1.620520,-1.625214
1.610546,-1.624488
1.600572,-1.623761
1.590599,-1.623035
1.580625,-1.622309
1.570652,-1.621583
1.560678,-1.620856
1.550704,-1.620130
1.540731,-1.619404
1.530757,-1.618677
1.520784,-1.617951
1.510810,-1.617225
1.500836,-1.616499
1.490863,-1.615772
1.480889,-1.615046
1.470916,-1.614320
1.460942,-1.613593
1.450969,-1.612867
1.440995,-1.612141
1.431021,-1.611415
1.421048,-1.610688
1.411074,-1.609962
1.401101,-1.609236
1.391127,-1.608509
1.381153,-1.607783
1.371180,-1.607057
1.361206,-1.606331
1.351233,-1.605604
1.341259,-1.604878
1.331285,-1.604152
1.316824,-1.603099
1.301828,-1.602876
1.286855,-1.603714
1.276439,-1.605015
1.266538,-1.606419
1.256638,-1.607830
1.246738,-1.609241
1.236839,-1.610652
1.226939,-1.612063
1.217039,-1.613475
1.207139,-1.614886
1.197239,-1.616297
1.187339,-1.617708
1.177439,-1.619119
1.167539,-1.620531
1.153184,-1.622577
1.138239,-1.623831
1.127744,-1.624000
1.117744,-1.623994
1.107744,-1.623982
1.097744,-1.623969
1.087744,-1.623957
1.077744,-1.623944
1.067744,-1.623931
1.057744,-1.623919
1.047744,-1.623906
1.037744,-1.623893
1.027744,-1.623881
1.017744,-1.623868
1.007744,-1.623855
0.997744,-1.623843
0.987744,-1.623830
0.977744,-1.623817
0.967744,-1.623805
0.957744,-1.623792
0.947744,-1.623780
0.937744,-1.623767
0.927744,-1.623754
0.917744,-1.623742
0.907744,-1.623729
0.897744,-1.623716
0.887744,-1.623704
0.877744,-1.623691
0.867744,-1.623678
0.857744,-1.623666
0.847744,-1.623653
0.837744,-1.623640
0.827744,-1.623628
0.817744,-1.623615
0.807744,-1.623602
0.797744,-1.623590
0.787744,-1.623577
0.777744,-1.623565
0.767744,-1.623552
0.757744,-1.623539
0.747744,-1.623527
0.737744,-1.623514
0.727744,-1.623501
0.717744,-1.623489
0.707744,-1.623476
0.697744,-1.623463
0.687744,-1.623451
0.677745,-1.623438
0.667745,-1.623425
0.653245,-1.623407
0.638271,-1.624255
0.623396,-1.626160
0.608695,-1.629120
0.598570,-1.631891
0.588970,-1.634690
0.579372,-1.637497
0.569774,-1.640303
0.560176,-1.643109
0.546258,-1.647178
0.532131,-1.652212
0.518396,-1.658232
0.505125,-1.665216
0.496192,-1.670728
0.487770,-1.676119
0.479352,-1.681517
0.470933,-1.686915
0.462515,-1.692313
0.450309,-1.700139
0.438173,-1.708951
0.426691,-1.718597
0.419134,-1.725883
0.412052,-1.732942
0.404974,-1.740006
0.397896,-1.747071
0.390818,-1.754135
0.383741,-1.761199
0.376663,-1.768264
0.369585,-1.775328
0.362507,-1.782392
0.352244,-1.792636
0.342260,-1.803826
0.333092,-1.815694
0.327257,-1.824420
0.321838,-1.832824
0.316424,-1.841232
0.311010,-1.849639
0.305597,-1.858047
0.300183,-1.866455
0.294769,-1.874863
0.289356,-1.883271
0.283942,-1.891679
0.276092,-1.903870
0.268716,-1.916928
0.262281,-1.930474
0.258435,-1.940241
0.254927,-1.949605
0.251425,-1.958972
0.247923,-1.968339
0.244421,-1.977705
0.240919,-1.987072
0.237417,-1.996439
0.233915,-2.005806
0.230413,-2.015172
0.226911,-2.024539
0.223410,-2.033906
0.219908,-2.043273
0.216406,-2.052640
0.211328,-2.066221
0.206897,-2.080549
0.203490,-2.095154
0.201809,-2.105515
0.200372,-2.115411
0.198942,-2.125308
0.197512,-2.135205
0.196082,-2.145103
0.194652,-2.155000
0.193222,-2.164897
0.191792,-2.174794
0.190362,-2.184692
0.188932,-2.194589
0.187502,-2.204486
0.186072,-2.214383
0.184642,-2.224281
0.183212,-2.234178
0.181782,-2.244075
0.180352,-2.253972
0.178922,-2.263869
0.177492,-2.273767
0.176062,-2.283664
0.174632,-2.293561
0.173203,-2.303458
0.171773,-2.313356
0.170343,-2.323253
0.168913,-2.333150
0.167483,-2.343047
0.166053,-2.352945
0.164623,-2.362842
0.163193,-2.372739
0.161763,-2.382636
0.160333,-2.392533
0.158903,-2.402431
0.157473,-2.412328
0.156043,-2.422225
0.154613,-2.432122
0.153183,-2.442020
0.151753,-2.451917
0.150323,-2.461814
0.148893,-2.471711
0.147463,-2.481609
0.146033,-2.491506
0.144603,-2.501403
0.143173,-2.511300
0.141743,-2.521197
0.140313,-2.531095
0.138883,-2.540992
0.137453,-2.550889
0.136023,-2.560786
0.134593,-2.570684
0.133163,-2.580581
0.131733,-2.590478
0.130303,-2.600375
0.128873,-2.610273
0.127443,-2.620170
0.126013,-2.630067
0.124583,-2.639964
0.123153,-2.649861
0.121080,-2.664212
0.119797,-2.679155
0.119609,-2.689650
0.119595,-2.699650
0.119589,-2.709650
0.119583,-2.719650
0.119576,-2.729650
0.119570,-2.739650
0.119564,-2.749650
0.119557,-2.759650
0.119551,-2.769650
0.119545,-2.779650
0.119538,-2.789650
0.119532,-2.799650
0.119526,-2.809650
0.119519,-2.819650
0.119513,-2.829650
0.119507,-2.839650
0.119500,-2.849650
0.119494,-2.859650
0.119488,-2.869650
0.119481,-2.879650
0.119475,-2.889650
0.119469,-2.899650
0.119462,-2.909650
0.119456,-2.919650
0.119450,-2.929650
0.119443,-2.939650
0.119437,-2.949650
0.119431,-2.959650
0.119424,-2.969650
0.119418,-2.979650
0.119412,-2.989650
0.119405,-2.999650
0.119399,-3.009650
0.119393,-3.019650
0.119387,-3.029650
0.119380,-3.039650
0.119374,-3.049650
0.119368,-3.059650
0.119361,-3.069650
0.119355,-3.079650
0.119349,-3.089650
0.119342,-3.099650
0.119336,-3.109650
0.119330,-3.119650
0.119323,-3.129650
0.119317,-3.139650
0.119311,-3.149650
0.119304,-3.159650
0.119298,-3.169650
0.119292,-3.179650
0.119285,-3.189650
0.119279,-3.199650
0.119273,-3.209650
0.119266,-3.219650
0.119260,-3.229650
0.119254,-3.239650
0.119247,-3.249650
0.119241,-3.259650
0.119235,-3.269650
0.119228,-3.279650
0.119222,-3.289650
0.119216,-3.299650
0.119210,-3.309650
0.119203,-3.319650
0.119197,-3.329650
0.119191,-3.339650
0.119184,-3.349650
0.119178,-3.359650
0.119172,-3.369650
0.119165,-3.379650
0.119159,-3.389650
0.119153,-3.399650
0.119146,-3.409650
0.119140,-3.419650
0.119134,-3.429650
0.119127,-3.439650
0.119121,-3.449650
0.119115,-3.459650
0.119108,-3.469650
0.119102,-3.479650
0.119096,-3.489650
0.119089,-3.499650
0.119083,-3.509650
0.119077,-3.519650
0.119070,-3.529650
0.119064,-3.539650
0.119058,-3.549650
0.119051,-3.559650
0.119045,-3.569650
0.119039,-3.579650
0.119032,-3.589650
0.119026,-3.599649
0.119020,-3.609649
0.119014,-3.619649
0.119007,-3.629649
0.119001,-3.639649
0.118995,-3.649649
0.118988,-3.659649
0.118982,-3.669649
0.118976,-3.679649
0.118969,-3.689649
0.118963,-3.699649
0.118957,-3.709649
0.118950,-3.719649
0.118944,-3.729649
0.118938,-3.739649
0.118931,-3.749649
0.118925,-3.759649
0.118919,-3.769649
0.118912,-3.779649
0.118906,-3.789649
0.118900,-3.799649
0.118893,-3.809649
0.118887,-3.819649
0.118881,-3.829649
0.118874,-3.839649
0.118868,-3.849649
0.118862,-3.859649
0.118855,-3.869649
0.118849,-3.879649
0.118843,-3.889649
0.118836,-3.899649
0.118830,-3.909649
0.118824,-3.919649
0.118818,-3.929649
0.118811,-3.939649
0.118805,-3.949649
0.118799,-3.959649
0.118792,-3.969649
0.118786,-3.979649
0.118780,-3.989649
0.118773,-3.999649
0.118767,-4.009649
0.118761,-4.019649
0.118754,-4.029649
0.118748,-4.039649
0.118742,-4.049649
0.118735,-4.059649
0.118729,-4.069649
0.118723,-4.079649
0.118716,-4.089649
0.118710,-4.099649
0.118704,-4.109649
0.118697,-4.119649
0.118691,-4.129649
0.118685,-4.139649
0.118678,-4.149649
0.118672,-4.159649
0.118666,-4.169649
0.118659,-4.179649
0.118653,-4.189649
0.118647,-4.199649
0.118640,-4.209649
0.118634,-4.219649
0.118628,-4.229649
0.118622,-4.239649
0.118615,-4.249649
0.118609,-4.259649
0.118603,-4.269649
0.118596,-4.279649
0.118590,-4.289649
0.118584,-4.299649
0.118577,-4.309649
0.118571,-4.319649
0.118565,-4.329649
0.118558,-4.339649
0.118552,-4.349649
0.118546,-4.359649
0.118539,-4.369649
0.118533,-4.379649
0.118527,-4.389649
0.118520,-4.399649
0.118514,-4.409649
0.118508,-4.419649
0.118501,-4.429649
0.118495,-4.439649
0.118489,-4.449649
0.118482,-4.459649
0.118476,-4.469649
0.118470,-4.479649
0.118463,-4.489649
0.118457,-4.499649
0.118451,-4.509649
0.118444,-4.519649
0.118438,-4.529649
0.118432,-4.539649
0.118426,-4.549649
0.118419,-4.559649
0.118413,-4.569649
0.118407,-4.579649
0.118400,-4.589649
0.118394,-4.599649
0.118388,-4.609649
0.118381,-4.619649
0.118375,-4.629649
0.118369,-4.639649
0.118362,-4.649649
0.118356,-4.659649
0.118350,-4.669649
0.118343,-4.679649
0.118337,-4.689649
0.118331,-4.699649
0.118324,-4.709649
0.118318,-4.719649
0.118312,-4.729649
0.118305,-4.739649
0.118299,-4.749649
