0.000000,1.300000,NO_TARGET_TO_FOLLOW,WANDER
0.016679,1.300000,TARGET_FOLLOW,FOLLOW
0.054832,1.300000,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.070435,1.301029,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.075685,1.305534,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.077459,1.312194,TARGET_FOLLOW,FOLLOW
0.066062,1.341397,TARGET_FOLLOW,FOLLOW
0.064378,1.380838,TARGET_FOLLOW,FOLLOW
0.078294,1.417512,TARGET_FOLLOW,FOLLOW
0.101544,1.447772,TARGET_FOLLOW,FOLLOW
0.128477,1.471819,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.138910,1.479956,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.142215,1.486097,TARGET_FOLLOW,FOLLOW
0.138530,1.513749,TARGET_FOLLOW,FOLLOW
0.145076,1.546661,TARGET_FOLLOW,FOLLOW
0.163423,1.573683,TARGET_FOLLOW,FOLLOW
0.187188,1.593173,TARGET_FOLLOW,FOLLOW
0.211808,1.606884,TARGET_FOLLOW,FOLLOW
0.235471,1.616639,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.244798,1.619878,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.251683,1.618529,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.262151,1.620725,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.275522,1.617899,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.286632,1.619918,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.300312,1.617013,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.310427,1.618773,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.318099,1.626530,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.328210,1.630878,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.342303,1.627987,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.353019,1.629868,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.357445,1.633929,TARGET_FOLLOW,FOLLOW
0.360078,1.651496,TARGET_FOLLOW,FOLLOW
0.369877,1.669215,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.376627,1.675401,TARGET_FOLLOW,FOLLOW
0.385121,1.692170,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.390635,1.699050,TARGET_FOLLOW,FOLLOW
0.396653,1.717847,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.401419,1.725453,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.408118,1.727710,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.413446,1.732247,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.420192,1.734448,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.425519,1.738986,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.438200,1.742825,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.444170,1.747529,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.456884,1.751376,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.467348,1.760291,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.481268,1.764801,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.493597,1.775413,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.502505,1.778735,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.514433,1.789296,OBSTACLE_AND_TARGET_DETECTED,AVOID
0.529169,1.794178,OBSTACLE_AND_TARGET_DETECTED,AVOID
