-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_LEFT,TURN_LEFT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_LEFT,TURN_LEFT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,DIR_LEFT,TURN_LEFT
-6.337380,1.820850,DIR_RIGHT,TURN_RIGHT
-6.337380,1.820850,WANDER,FORWARD
-6.335229,1.797592,WANDER,FORWARD
-6.333043,1.767673,WANDER,FORWARD
-6.330921,1.737748,DIR_LEFT,TURN_LEFT
-6.330451,1.731121,WANDER,FORWARD
-6.324364,1.708571,DIR_LEFT,TURN_LEFT
-6.322632,1.702158,WANDER,FORWARD
-6.311889,1.681418,DIR_LEFT,TURN_LEFT
-6.308834,1.675520,DIR_RIGHT,TURN_RIGHT
-6.308834,1.675520,DIR_LEFT,TURN_LEFT
-6.308834,1.675520,DIR_RIGHT,TURN_RIGHT
-6.308834,1.675520,WANDER,FORWARD
-6.297212,1.655259,WANDER,FORWARD
-6.282790,1.628954,DIR_LEFT,TURN_LEFT
-6.279609,1.623122,DIR_RIGHT,TURN_RIGHT
-6.279609,1.623122,WANDER,FORWARD
-6.267987,1.602862,WANDER,FORWARD
-6.253565,1.576557,DIR_LEFT,TURN_LEFT
-6.250384,1.570725,DIR_LEFT,TURN_LEFT
-6.250384,1.570725,DIR_RIGHT,TURN_RIGHT
-6.250384,1.570725,DIR_RIGHT,TURN_RIGHT
-6.250384,1.570725,DIR_LEFT,TURN_LEFT
-6.250384,1.570725,DIR_RIGHT,TURN_RIGHT
-6.250384,1.570725,IDLE,STOP
-6.250384,1.570725,WANDER,FORWARD
-6.239199,1.550220,WANDER,FORWARD
-6.224833,1.523884,DIR_LEFT,TURN_LEFT
-6.221651,1.518052,DIR_RIGHT,TURN_RIGHT
-6.221651,1.518052,DIR_LEFT,TURN_LEFT
-6.221651,1.518052,DIR_LEFT,TURN_LEFT
-6.221651,1.518052,DIR_RIGHT,TURN_RIGHT
-6.221651,1.518052,DIR_LEFT,TURN_LEFT
-6.221651,1.518052,DIR_LEFT,TURN_LEFT
-6.221651,1.518052,WANDER,FORWARD
-6.200620,1.507892,WANDER,FORWARD
-6.173360,1.495367,WANDER,FORWARD
-6.146073,1.482900,IDLE,STOP
-6.140031,1.480139,WANDER,FORWARD
-6.118786,1.470433,WANDER,FORWARD
-6.091500,1.457966,DIR_RIGHT,TURN_RIGHT
-6.085458,1.455205,DIR_LEFT,TURN_LEFT
-6.085458,1.455205,DIR_RIGHT,TURN_RIGHT
-6.085458,1.455205,DIR_LEFT,TURN_LEFT
-6.085458,1.455205,DIR_RIGHT,TURN_RIGHT
-6.085458,1.455205,DIR_RIGHT,TURN_RIGHT
-6.085458,1.455205,DIR_LEFT,TURN_LEFT
-6.085458,1.455205,DIR_RIGHT,TURN_RIGHT
-6.085458,1.455205,DIR_RIGHT,TURN_RIGHT
-6.085458,1.455205,DIR_LEFT,TURN_LEFT
-6.085458,1.455205,WANDER,FORWARD
-6.070550,1.437224,DIR_LEFT,TURN_LEFT
-6.066310,1.432110,DIR_LEFT,TURN_LEFT
-6.066310,1.432110,IDLE,STOP
-6.066310,1.432110,DIR_RIGHT,TURN_RIGHT
-6.066310,1.432110,DIR_LEFT,TURN_LEFT
-6.066310,1.432110,DIR_LEFT,TURN_LEFT
-6.066310,1.432110,WANDER,FORWARD
-6.043599,1.426655,DIR_LEFT,TURN_LEFT
-6.037140,1.425104,DIR_LEFT,TURN_LEFT
-6.037140,1.425104,DIR_LEFT,TURN_LEFT
-6.037140,1.425104,DIR_LEFT,TURN_LEFT
-6.037140,1.425104,DIR_LEFT,TURN_LEFT
-6.037140,1.425104,WANDER,FORWARD
-6.021475,1.442430,FOLLOW,FORWARD
-6.001789,1.465066,DIR_RIGHT,TURN_RIGHT
-5.997441,1.470088,WANDER,FORWARD
-5.979050,1.484488,FOLLOW,FORWARD
-5.955078,1.502523,FOLLOW,FORWARD
-5.931066,1.520508,IDLE,STOP
-5.925749,1.524490,DIR_RIGHT,TURN_RIGHT
-5.925749,1.524490,WANDER,FORWARD
-5.904717,1.534650,WANDER,FORWARD
-5.877458,1.547175,FOLLOW,FORWARD
-5.850171,1.559642,FOLLOW,FORWARD
-5.822884,1.572109,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_RIGHT,TURN_RIGHT
-5.816842,1.574870,DIR_RIGHT,TURN_RIGHT
-5.816842,1.574870,DIR_RIGHT,TURN_RIGHT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_RIGHT,TURN_RIGHT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_RIGHT,TURN_RIGHT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_RIGHT,TURN_RIGHT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_RIGHT,TURN_RIGHT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,DIR_LEFT,TURN_LEFT
-5.816842,1.574870,WANDER,FORWARD
-5.819686,1.598053,WANDER,FORWARD
-5.823912,1.627754,WANDER,FORWARD
-5.828202,1.657445,WANDER,FORWARD
-5.832492,1.687137,WANDER,FORWARD
-5.836782,1.716829,WANDER,FORWARD
-5.841072,1.746520,WANDER,FORWARD
-5.845362,1.776212,WANDER,FORWARD
-5.849652,1.805904,WANDER,FORWARD
-5.853942,1.835595,WANDER,FORWARD
-5.858232,1.865287,WANDER,FORWARD
-5.862522,1.894979,WANDER,FORWARD
-5.866812,1.924671,WANDER,FORWARD
-5.871102,1.954362,WANDER,FORWARD
-5.875391,1.984054,WANDER,FORWARD
-5.879681,2.013746,WANDER,FORWARD
-5.883971,2.043437,WANDER,FORWARD
-5.888261,2.073129,WANDER,FORWARD
-5.892551,2.102821,WANDER,FORWARD
-5.896841,2.132512,WANDER,FORWARD
-5.901131,2.162204,WANDER,FORWARD
-5.905421,2.191896,WANDER,FORWARD
-5.909711,2.221587,WANDER,FORWARD
-5.914001,2.251279,WANDER,FORWARD
-5.918291,2.280971,WANDER,FORWARD
-5.922581,2.310663,WANDER,FORWARD
-5.926871,2.340354,WANDER,FORWARD
-5.931160,2.370046,WANDER,FORWARD
-5.935450,2.399738,WANDER,FORWARD
-5.939740,2.429429,WANDER,FORWARD
-5.944030,2.459121,WANDER,FORWARD
-5.948320,2.488813,WANDER,FORWARD
-5.952610,2.518504,WANDER,FORWARD
-5.956900,2.548196,WANDER,FORWARD
-5.961190,2.577888,WANDER,FORWARD
-5.965480,2.607579,WANDER,FORWARD
-5.969770,2.637271,WANDER,FORWARD
-5.974060,2.666963,WANDER,FORWARD
-5.978350,2.696655,WANDER,FORWARD
-5.982640,2.726346,WANDER,FORWARD
-5.986930,2.756038,WANDER,FORWARD
-5.991219,2.785730,WANDER,FORWARD
-5.995509,2.815421,WANDER,FORWARD
-5.999799,2.845113,WANDER,FORWARD
-6.004089,2.874805,WANDER,FORWARD
-6.008379,2.904496,WANDER,FORWARD
-6.012669,2.934188,WANDER,FORWARD
-6.016959,2.963880,WANDER,FORWARD
-6.021249,2.993571,WANDER,FORWARD
-6.025539,3.023263,WANDER,FORWARD
-6.029829,3.052955,WANDER,FORWARD
-6.034119,3.082646,WANDER,FORWARD
-6.038409,3.112338,WANDER,FORWARD
-6.042699,3.142030,WANDER,FORWARD
-6.046988,3.171722,WANDER,FORWARD
-6.051278,3.201413,WANDER,FORWARD
-6.055568,3.231105,WANDER,FORWARD
-6.059858,3.260797,WANDER,FORWARD
-6.064148,3.290488,WANDER,FORWARD
-6.068438,3.320180,WANDER,FORWARD
-6.072728,3.349872,WANDER,FORWARD
-6.077018,3.379563,WANDER,FORWARD
-6.081308,3.409255,WANDER,FORWARD
-6.085598,3.438947,WANDER,FORWARD
-6.089888,3.468638,WANDER,FORWARD
-6.094178,3.498330,WANDER,FORWARD
-6.098468,3.528022,WANDER,FORWARD
-6.102757,3.557714,WANDER,FORWARD
-6.107047,3.587405,WANDER,FORWARD
-6.111337,3.617097,WANDER,FORWARD
-6.115627,3.646789,WANDER,FORWARD
-6.119917,3.676480,WANDER,FORWARD
-6.124207,3.706172,WANDER,FORWARD
-6.128497,3.735864,WANDER,FORWARD
-6.132787,3.765555,WANDER,FORWARD
-6.137077,3.795247,WANDER,FORWARD
-6.141367,3.824939,WANDER,FORWARD
-6.145657,3.854630,WANDER,FORWARD
-6.149947,3.884322,WANDER,FORWARD
-6.154237,3.914014,WANDER,FORWARD
-6.158527,3.943706,WANDER,FORWARD
-6.162816,3.973397,WANDER,FORWARD
-6.167106,4.003089,WANDER,FORWARD
-6.171396,4.032781,WANDER,FORWARD
-6.175686,4.062472,WANDER,FORWARD
-6.179976,4.092164,WANDER,FORWARD
-6.184266,4.121856,WANDER,FORWARD
-6.188556,4.151547,WANDER,FORWARD
-6.192846,4.181239,WANDER,FORWARD
-6.197136,4.210931,WANDER,FORWARD
-6.201426,4.240622,WANDER,FORWARD
-6.205716,4.270314,WANDER,FORWARD
-6.210006,4.300006,WANDER,FORWARD
-6.214296,4.329698,WANDER,FORWARD
-6.218585,4.359389,WANDER,FORWARD
-6.222875,4.389081,WANDER,FORWARD
-6.227165,4.418773,WANDER,FORWARD
-6.231455,4.448464,WANDER,FORWARD
-6.235745,4.478156,WANDER,FORWARD
-6.240035,4.507848,WANDER,FORWARD
-6.244325,4.537539,WANDER,FORWARD
-6.248615,4.567231,WANDER,FORWARD
-6.252905,4.596923,WANDER,FORWARD
-6.257195,4.626614,WANDER,FORWARD
-6.261485,4.656306,WANDER,FORWARD
-6.265775,4.685998,WANDER,FORWARD
-6.270065,4.715690,WANDER,FORWARD
-6.274354,4.745381,WANDER,FORWARD
-6.278644,4.775073,WANDER,FORWARD
-6.282934,4.804765,WANDER,FORWARD
-6.287224,4.834456,WANDER,FORWARD
-6.291514,4.864148,WANDER,FORWARD
-6.295804,4.893840,WANDER,FORWARD
-6.300094,4.923531,WANDER,FORWARD
-6.304384,4.953223,WANDER,FORWARD
-6.308674,4.982915,WANDER,FORWARD
-6.312964,5.012606,WANDER,FORWARD
-6.317254,5.042298,WANDER,FORWARD
-6.321544,5.071990,WANDER,FORWARD
-6.325834,5.101682,WANDER,FORWARD
-6.330124,5.131373,WANDER,FORWARD
-6.334413,5.161065,WANDER,FORWARD
-6.338703,5.190757,WANDER,FORWARD
-6.342993,5.220448,WANDER,FORWARD
-6.347283,5.250140,WANDER,FORWARD
-6.351573,5.279832,WANDER,FORWARD
-6.355863,5.309523,WANDER,FORWARD
-6.360153,5.339215,WANDER,FORWARD
-6.364443,5.368907,WANDER,FORWARD
-6.368733,5.398598,WANDER,FORWARD
-6.373023,5.428290,WANDER,FORWARD
-6.377313,5.457982,WANDER,FORWARD
-6.381603,5.487674,WANDER,FORWARD
-6.385893,5.517365,WANDER,FORWARD
-6.390182,5.547057,WANDER,FORWARD
-6.394472,5.576749,WANDER,FORWARD
-6.398762,5.606440,WANDER,FORWARD
-6.403052,5.636132,WANDER,FORWARD
-6.407342,5.665824,WANDER,FORWARD
-6.411632,5.695515,WANDER,FORWARD
-6.415922,5.725207,WANDER,FORWARD
-6.420212,5.754899,WANDER,FORWARD
-6.424502,5.784590,WANDER,FORWARD
-6.428792,5.814282,WANDER,FORWARD
-6.433082,5.843974,WANDER,FORWARD
-6.437372,5.873665,WANDER,FORWARD
-6.441662,5.903357,WANDER,FORWARD
-6.445951,5.933049,WANDER,FORWARD
-6.450241,5.962741,WANDER,FORWARD
-6.454531,5.992432,WANDER,FORWARD
-6.458821,6.022124,WANDER,FORWARD
-6.463111,6.051816,WANDER,FORWARD
-6.467401,6.081507,WANDER,FORWARD
-6.471691,6.111199,WANDER,FORWARD
-6.475981,6.140891,WANDER,FORWARD
-6.480271,6.170582,WANDER,FORWARD
-6.484561,6.200274,WANDER,FORWARD
-6.488851,6.229966,WANDER,FORWARD
-6.493141,6.259657,WANDER,FORWARD
-6.497431,6.289349,WANDER,FORWARD
-6.501721,6.319041,WANDER,FORWARD
-6.506010,6.348733,WANDER,FORWARD
-6.510300,6.378424,WANDER,FORWARD
-6.514590,6.408116,WANDER,FORWARD
-6.518880,6.437808,WANDER,FORWARD
-6.523170,6.467499,WANDER,FORWARD
-6.527460,6.497191,WANDER,FORWARD
-6.531750,6.526883,WANDER,FORWARD
-6.536040,6.556574,WANDER,FORWARD
-6.540330,6.586266,WANDER,FORWARD
-6.544620,6.615958,WANDER,FORWARD
-6.548910,6.645649,WANDER,FORWARD
-6.553200,6.675341,WANDER,FORWARD
-6.557490,6.705033,WANDER,FORWARD
-6.561779,6.734725,WANDER,FORWARD
-6.566069,6.764416,WANDER,FORWARD
-6.570359,6.794108,WANDER,FORWARD
-6.574649,6.823800,WANDER,FORWARD
-6.578939,6.853491,WANDER,FORWARD
-6.583229,6.883183,WANDER,FORWARD
-6.587519,6.912875,WANDER,FORWARD
-6.591809,6.942566,WANDER,FORWARD
-6.596099,6.972258,WANDER,FORWARD
-6.600389,7.001950,WANDER,FORWARD
-6.604679,7.031641,WANDER,FORWARD
-6.608969,7.061333,WANDER,FORWARD
-6.613259,7.091025,WANDER,FORWARD
-6.617548,7.120717,WANDER,FORWARD
-6.621838,7.150408,WANDER,FORWARD
-6.626128,7.180100,WANDER,FORWARD
-6.630418,7.209792,WANDER,FORWARD
-6.634708,7.239483,WANDER,FORWARD
-6.638998,7.269175,WANDER,FORWARD
-6.643288,7.298867,WANDER,FORWARD
-6.647578,7.328558,WANDER,FORWARD
-6.651868,7.358250,WANDER,FORWARD
-6.656158,7.387942,WANDER,FORWARD
