3.511880,3.289960,WANDER,FORWARD,SUSCEPTIBLE
3.484558,3.280454,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.462532,3.272790,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.445705,3.262089,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.432545,3.247127,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.424135,3.229061,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.421158,3.209358,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.423854,3.189615,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.432006,3.171431,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.444952,3.156283,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.461643,3.145397,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.480725,3.139657,FOLLOW,FORWARD,SUSCEPTIBLE
3.517080,3.139459,FOLLOW,FORWARD,SUSCEPTIBLE
3.557033,3.141359,FOLLOW,FORWARD,SUSCEPTIBLE
3.596983,3.143373,WANDER,FORWARD,SUSCEPTIBLE
3.636932,3.145387,WANDER,FORWARD,SUSCEPTIBLE
3.676881,3.147401,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.700173,3.148575,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.719326,3.154124,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.736157,3.164793,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.749298,3.179772,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.757686,3.197848,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.760638,3.217555,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.757917,3.237295,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.749742,3.255468,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.736777,3.270600,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.720072,3.281465,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.700982,3.287181,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.681056,3.287285,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.661908,3.281768,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.645091,3.271079,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.631968,3.256083,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.623604,3.237997,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.620676,3.218286,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.623423,3.198549,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.631620,3.180387,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.644605,3.165271,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.661323,3.154428,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.680420,3.148736,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.700346,3.148657,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.719488,3.154197,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.736291,3.164908,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.749395,3.179920,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.757736,3.198017,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.760639,3.217732,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.757867,3.237465,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
