3.018170,1.518870,WANDER,FORWARD,SUSCEPTIBLE
3.029092,1.545657,WANDER,TURN_RIGHT,SUSCEPTIBLE
3.037898,1.567253,WANDER,FORWARD,SUSCEPTIBLE
3.059055,1.596890,WANDER,FORWARD,SUSCEPTIBLE
3.083894,1.628241,WANDER,TURN_RIGHT,SUSCEPTIBLE
3.098429,1.646479,WANDER,FORWARD,SUSCEPTIBLE
3.127082,1.668952,WANDER,FORWARD,SUSCEPTIBLE
3.159750,1.692031,WANDER,FORWARD,SUSCEPTIBLE
3.192486,1.715018,WANDER,FORWARD,SUSCEPTIBLE
3.225221,1.738005,WANDER,FORWARD,SUSCEPTIBLE
3.257956,1.760992,WANDER,FORWARD,SUSCEPTIBLE
3.290692,1.783979,WANDER,FORWARD,SUSCEPTIBLE
3.323427,1.806966,WANDER,FORWARD,SUSCEPTIBLE
3.356162,1.829953,WANDER,FORWARD,SUSCEPTIBLE
3.388898,1.852940,WANDER,FORWARD,SUSCEPTIBLE
3.421633,1.875927,WANDER,FORWARD,SUSCEPTIBLE
3.454368,1.898914,WANDER,FORWARD,SUSCEPTIBLE
3.487104,1.921901,WANDER,TURN_RIGHT,SUSCEPTIBLE
3.506190,1.935303,WANDER,TURN_LEFT,SUSCEPTIBLE
3.524704,1.942710,WANDER,FORWARD,SUSCEPTIBLE
3.555559,1.962149,WANDER,FORWARD,SUSCEPTIBLE
3.588358,1.985041,WANDER,TURN_RIGHT,SUSCEPTIBLE
3.607444,1.998443,WANDER,FORWARD,SUSCEPTIBLE
3.641269,2.011929,WANDER,FORWARD,SUSCEPTIBLE
3.679118,2.024866,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.701207,2.032346,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.718122,2.042906,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.731407,2.057758,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.739967,2.075753,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.743109,2.095431,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.740577,2.115196,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.732577,2.133447,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.719757,2.148703,DIR_LEFT,TURN_LEFT,SUSCEPTIBLE
3.703158,2.159727,FOLLOW,FORWARD,SUSCEPTIBLE
3.668421,2.170453,FOLLOW,FORWARD,SUSCEPTIBLE
3.629631,2.180215,WANDER,FORWARD,SUSCEPTIBLE
3.590813,2.189866,WANDER,FORWARD,SUSCEPTIBLE
3.551995,2.199516,WANDER,TURN_LEFT,SUSCEPTIBLE
3.529362,2.205143,WANDER,TURN_RIGHT,SUSCEPTIBLE
3.509423,2.205383,WANDER,TURN_RIGHT,SUSCEPTIBLE
3.489838,2.209198,WANDER,FORWARD,SUSCEPTIBLE
3.457483,2.225779,WANDER,FORWARD,SUSCEPTIBLE
3.422902,2.245879,WANDER,TURN_RIGHT,SUSCEPTIBLE
3.402773,2.257657,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.388333,2.271409,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.378314,2.288634,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.373555,2.307984,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.374444,2.327891,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.380906,2.346741,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.392420,2.363005,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.408051,2.375365,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.426531,2.382818,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.446363,2.384761,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.465939,2.381035,WANDER,FORWARD,SUSCEPTIBLE
3.498272,2.364414,WANDER,FORWARD,SUSCEPTIBLE
3.532828,2.344269,WANDER,FORWARD,SUSCEPTIBLE
3.567327,2.324026,WANDER,FORWARD,SUSCEPTIBLE
3.601826,2.303782,WANDER,FORWARD,SUSCEPTIBLE
3.636325,2.283538,WANDER,FORWARD,SUSCEPTIBLE
3.670824,2.263294,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.690938,2.251491,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.705361,2.237721,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.715358,2.220483,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.720092,2.201127,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.719179,2.181221,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.712692,2.162379,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.701158,2.146130,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.685512,2.133790,DIR_RIGHT,TURN_RIGHT,SUSCEPTIBLE
3.667022,2.126360,FOLLOW,FORWARD,SUSCEPTIBLE
3.630832,2.122899,WANDER,FORWARD,SUSCEPTIBLE
3.590869,2.121205,WANDER,FORWARD,SUSCEPTIBLE
3.550900,2.119625,WANDER,FORWARD,SUSCEPTIBLE
3.510931,2.118045,WANDER,FORWARD,SUSCEPTIBLE
3.470963,2.116465,WANDER,FORWARD,SUSCEPTIBLE
